code,category,value,areaName,avgPerReg,avgPerCat,popDensity,pop
E12000004,1,676024,East Midlands,33.18184429,100,312.4,4880054
E12000004,2,727740,East Midlands,35.72026342,100,312.4,4880054
E12000004,3,392641,East Midlands,19.27232247,100,312.4,4880054
E12000004,4,180578,East Midlands,8.863459104,100,312.4,4880054
E12000004,5,24983,East Midlands,1.226261221,100,312.4,4880054
E12000004,6,12543,East Midlands,0.615658428,100,312.4,4880054
E12000004,7,13204,East Midlands,0.648102837,100,312.4,4880054
E12000004,8,9618,East Midlands,0.472088237,100,312.4,4880054
